Sno,Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
122,12-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
135,13-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
148,14-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
149,15-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
163,16-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
178,17-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
193,18-03-2020,6:00 PM,Andhra Pradesh,1,0,0,0,1
210,19-03-2020,6:00 PM,Andhra Pradesh,2,0,0,0,2
229,20-03-2020,6:00 PM,Andhra Pradesh,3,0,0,0,3
249,21-03-2020,6:00 PM,Andhra Pradesh,3,0,0,0,3
271,22-03-2020,6:00 PM,Andhra Pradesh,5,0,0,0,5
294,23-03-2020,6:00 PM,Andhra Pradesh,7,0,0,0,7
317,24-03-2020,6:00 PM,Andhra Pradesh,8,0,0,0,8
341,25-03-2020,6:00 PM,Andhra Pradesh,9,0,1,0,9
367,26-03-2020,6:00 PM,Andhra Pradesh,11,0,1,0,11
394,27-03-2020,10:00 AM,Andhra Pradesh,12,0,1,0,12
420,28-03-2020,6:00 PM,Andhra Pradesh,14,0,1,0,14
447,29-03-2020,7:30 PM,Andhra Pradesh,-,-,1,0,19
474,30-03-2020,9:30 PM,Andhra Pradesh,-,-,1,0,23
502,31-03-2020,8:30 PM,Andhra Pradesh,-,-,1,0,40
530,01-04-2020,7:30 PM,Andhra Pradesh,-,-,1,0,83
559,02-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,86
588,03-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,132
619,04-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,161
649,05-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,190
679,06-04-2020,6:00 PM,Andhra Pradesh,-,-,1,3,226
709,07-04-2020,6:00 PM,Andhra Pradesh,-,-,1,3,266
740,08-04-2020,5:00 PM,Andhra Pradesh,-,-,5,4,305
771,09-04-2020,5:00 PM,Andhra Pradesh,-,-,6,4,348
802,10-04-2020,5:00 PM,Andhra Pradesh,-,-,7,6,363
833,11-04-2020,5:00 PM,Andhra Pradesh,-,-,11,6,381
864,12-04-2020,5:00 PM,Andhra Pradesh,-,-,11,6,381
895,13-04-2020,5:00 PM,Andhra Pradesh,-,-,11,7,432
927,14-04-2020,5:00 PM,Andhra Pradesh,-,-,14,9,473
961,15-04-2020,5:00 PM,Andhra Pradesh,-,-,16,9,503
994,16-04-2020,5:00 PM,Andhra Pradesh,-,-,20,14,534
1027,17-04-2020,5:00 PM,Andhra Pradesh,-,-,36,14,572
1060,18-04-2020,5:00 PM,Andhra Pradesh,-,-,42,15,603
1093,19-04-2020,5:00 PM,Andhra Pradesh,-,-,42,15,603
1126,20-04-2020,5:00 PM,Andhra Pradesh,-,-,92,20,722
1159,21-04-2020,5:00 PM,Andhra Pradesh,-,-,96,22,757
1192,22-04-2020,5:00 PM,Andhra Pradesh,-,-,120,24,813
1224,23-04-2020,5:00 PM,Andhra Pradesh,-,-,141,27,895
1256,24-04-2020,5:00 PM,Andhra Pradesh,-,-,145,29,955
1288,25-04-2020,5:00 PM,Andhra Pradesh,-,-,171,31,1061
1320,26-04-2020,5:00 PM,Andhra Pradesh,-,-,231,31,1097
1352,27-04-2020,5:00 PM,Andhra Pradesh,-,-,235,31,1177
1384,28-04-2020,5:00 PM,Andhra Pradesh,-,-,258,31,1259
1416,29-04-2020,5:00 PM,Andhra Pradesh,-,-,287,31,1332
1448,30-04-2020,5:00 PM,Andhra Pradesh,-,-,321,31,1403
1480,01-05-2020,5:00 PM,Andhra Pradesh,-,-,403,33,1463
1512,02-05-2020,5:00 PM,Andhra Pradesh,-,-,403,33,1463
1544,03-05-2020,5:00 PM,Andhra Pradesh,-,-,488,33,1583
1576,04-05-2020,5:00 PM,Andhra Pradesh,-,-,524,36,1650
1608,05-05-2020,5:00 PM,Andhra Pradesh,-,-,589,36,1717
