Sno,Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
223,19-03-2020,6:00 PM,Chandigarh,1,0,0,0,1
243,20-03-2020,6:00 PM,Chandigarh,1,0,0,0,1
265,21-03-2020,6:00 PM,Chandigarh,1,0,0,0,1
288,22-03-2020,6:00 PM,Chandigarh,5,0,0,0,5
311,23-03-2020,6:00 PM,Chandigarh,6,0,0,0,6
335,24-03-2020,6:00 PM,Chandigarh,7,0,0,0,7
360,25-03-2020,6:00 PM,Chandigarh,7,0,0,0,7
369,26-03-2020,6:00 PM,Chandigarh,7,0,0,0,7
396,27-03-2020,10:00 AM,Chandigarh,7,0,0,0,7
423,28-03-2020,6:00 PM,Chandigarh,8,0,0,0,8
450,29-03-2020,7:30 PM,Chandigarh,-,-,0,0,8
477,30-03-2020,9:30 PM,Chandigarh,-,-,0,0,8
505,31-03-2020,8:30 PM,Chandigarh,-,-,0,0,13
534,01-04-2020,7:30 PM,Chandigarh,-,-,0,0,16
563,02-04-2020,6:00 PM,Chandigarh,-,-,0,0,16
593,03-04-2020,6:00 PM,Chandigarh,-,-,0,0,18
624,04-04-2020,6:00 PM,Chandigarh,-,-,0,0,18
654,05-04-2020,6:00 PM,Chandigarh,-,-,0,0,18
684,06-04-2020,6:00 PM,Chandigarh,-,-,0,0,18
714,07-04-2020,6:00 PM,Chandigarh,-,-,7,0,18
745,08-04-2020,5:00 PM,Chandigarh,-,-,7,0,18
776,09-04-2020,5:00 PM,Chandigarh,-,-,7,0,18
807,10-04-2020,5:00 PM,Chandigarh,-,-,7,0,18
838,11-04-2020,5:00 PM,Chandigarh,-,-,7,0,18
869,12-04-2020,5:00 PM,Chandigarh,-,-,7,0,19
900,13-04-2020,5:00 PM,Chandigarh,-,-,7,0,21
932,14-04-2020,5:00 PM,Chandigarh,-,-,7,0,21
965,15-04-2020,5:00 PM,Chandigarh,-,-,7,0,21
998,16-04-2020,5:00 PM,Chandigarh,-,-,7,0,21
1031,17-04-2020,5:00 PM,Chandigarh,-,-,9,0,21
1064,18-04-2020,5:00 PM,Chandigarh,-,-,9,0,21
1097,19-04-2020,5:00 PM,Chandigarh,-,-,10,0,23
1130,20-04-2020,5:00 PM,Chandigarh,-,-,13,0,26
1163,21-04-2020,5:00 PM,Chandigarh,-,-,13,0,26
1196,22-04-2020,5:00 PM,Chandigarh,-,-,14,0,27
1228,23-04-2020,5:00 PM,Chandigarh,-,-,14,0,27
1260,24-04-2020,5:00 PM,Chandigarh,-,-,14,0,27
1292,25-04-2020,5:00 PM,Chandigarh,-,-,15,0,28
1324,26-04-2020,5:00 PM,Chandigarh,-,-,17,0,30
1356,27-04-2020,5:00 PM,Chandigarh,-,-,17,0,30
1388,28-04-2020,5:00 PM,Chandigarh,-,-,17,0,40
1420,29-04-2020,5:00 PM,Chandigarh,-,-,17,0,56
1452,30-04-2020,5:00 PM,Chandigarh,-,-,17,0,56
1484,01-05-2020,5:00 PM,Chandigarh,-,-,17,0,56
1516,02-05-2020,5:00 PM,Chandigarh,-,-,17,0,88
1548,03-05-2020,5:00 PM,Chandigarh,-,-,19,0,94
1580,04-05-2020,5:00 PM,Chandigarh,-,-,19,0,94
1612,05-05-2020,5:00 PM,Chandigarh,-,-,21,1,102
1644,06-05-2020,8:00 AM,Chandigarh,-,-,21,1,111
1677,07-05-2020,8:00 AM,Chandigarh,-,-,21,1,120
1710,08-05-2020,8:00 AM,Chandigarh,-,-,21,1,135
1743,09-05-2020,8:00 AM,Chandigarh,-,-,21,1,150
1776,10-05-2020,8:00 AM,Chandigarh,-,-,24,2,169
1809,11-05-2020,8:00 AM,Chandigarh,-,-,24,2,169
1842,12-05-2020,8:00 AM,Chandigarh,-,-,24,2,174
1875,13-05-2020,8:00 AM,Chandigarh,-,-,28,3,187
1908,14-05-2020,8:00 AM,Chandigarh,-,-,28,3,187
1941,15-05-2020,8:00 AM,Chandigarh,-,-,37,3,191
1974,16-05-2020,8:00 AM,Chandigarh,-,-,37,3,191
2007,17-05-2020,8:00 AM,Chandigarh,-,-,51,3,191
2040,18-05-2020,8:00 AM,Chandigarh,-,-,51,3,191
2073,19-05-2020,8:00 AM,Chandigarh,-,-,54,3,196
2106,20-05-2020,8:00 AM,Chandigarh,-,-,57,3,200
2140,21-05-2020,8:00 AM,Chandigarh,-,-,57,3,202
2174,22-05-2020,8:00 AM,Chandigarh,-,-,139,3,217
2208,23-05-2020,8:00 AM,Chandigarh,-,-,178,3,218
2242,24-05-2020,8:00 AM,Chandigarh,-,-,179,3,225
2277,25-05-2020,8:00 AM,Chandigarh,-,-,186,3,238
2312,26-05-2020,8:00 AM,Chandigarh,-,-,186,3,238
2348,27-05-2020,8:00 AM,Chandigarh,-,-,187,4,266
2384,28-05-2020,8:00 AM,Chandigarh,-,-,187,4,279
2420,29-05-2020,8:00 AM,Chandigarh,-,-,189,4,288
